experiment,func,dim,elimination_rate,evolution_points,rep,fopt
4,Rosenbrock,10,0.25,"(0.5,)",8,6094439.6265172195
4,Rosenbrock,10,0.25,"(0.5,)",9,6332450.002418861
4,Rosenbrock,10,0.25,"(0.5,)",10,7309320.600628252
4,Rosenbrock,10,0.25,"(0.5,)",11,5777062.496965455
4,Rosenbrock,10,0.25,"(0.5,)",12,5687139.2909735115
4,Rosenbrock,10,0.25,"(0.5,)",13,5701568.244330267
4,Rosenbrock,10,0.25,"(0.5,)",14,5813917.134622319
4,Rosenbrock,10,0.25,"(0.5,)",15,4975639.9686315395
4,Rosenbrock,10,0.25,"(0.5,)",16,5870362.508363968
4,Rosenbrock,10,0.25,"(0.5,)",17,6369272.197784354
4,Rosenbrock,10,0.25,"(0.5,)",18,6122620.156641515
4,Rosenbrock,10,0.25,"(0.5,)",19,5679721.192434092
4,Rosenbrock,10,0.25,"(0.5,)",20,6375357.3853381695
4,Rosenbrock,10,0.25,"(0.5,)",21,6824675.782167588
4,Rosenbrock,10,0.25,"(0.5,)",22,6110812.464136274
4,Rosenbrock,10,0.25,"(0.5,)",23,5581530.993618274
4,Rosenbrock,10,0.25,"(0.5,)",24,5507506.600388857
4,Rosenbrock,10,0.25,"(0.5,)",25,5931783.52684441
4,Rosenbrock,10,0.25,"(0.5,)",26,6388624.464215431
4,Rosenbrock,10,0.25,"(0.5,)",27,6866303.04677508
4,Rosenbrock,10,0.25,"(0.5,)",28,6754410.704342959
4,Rosenbrock,10,0.25,"(0.5,)",29,6986156.700396789
4,Rosenbrock,10,0.25,"(0.5, 0.75)",0,6320300.1879628915
4,Rosenbrock,10,0.25,"(0.5, 0.75)",1,6367598.419692465
4,Rosenbrock,10,0.25,"(0.5, 0.75)",2,6001129.131772833
4,Rosenbrock,10,0.25,"(0.5, 0.75)",3,6780093.476893246
4,Rosenbrock,10,0.25,"(0.5, 0.75)",4,6052712.167636803
4,Rosenbrock,10,0.25,"(0.5, 0.75)",5,5705636.219004877
4,Rosenbrock,10,0.25,"(0.5, 0.75)",6,6346261.400904138
4,Rosenbrock,10,0.25,"(0.5, 0.75)",7,5699926.5355015
4,Rosenbrock,10,0.25,"(0.5, 0.75)",8,5164448.015285202
4,Rosenbrock,10,0.25,"(0.5, 0.75)",9,6115809.598837838
4,Rosenbrock,10,0.25,"(0.5, 0.75)",10,5516473.95578588
4,Rosenbrock,10,0.25,"(0.5, 0.75)",11,6323276.6933093835
4,Rosenbrock,10,0.25,"(0.5, 0.75)",12,7295507.168252317
4,Rosenbrock,10,0.25,"(0.5, 0.75)",13,5726768.534348308
4,Rosenbrock,10,0.25,"(0.5, 0.75)",14,5981113.211704098
4,Rosenbrock,10,0.25,"(0.5, 0.75)",15,6386955.5630199835
4,Rosenbrock,10,0.25,"(0.5, 0.75)",16,6862099.397987373
4,Rosenbrock,10,0.25,"(0.5, 0.75)",17,6355256.884500266
4,Rosenbrock,10,0.25,"(0.5, 0.75)",18,6398759.472610133
4,Rosenbrock,10,0.25,"(0.5, 0.75)",19,5866040.693314367
4,Rosenbrock,10,0.25,"(0.5, 0.75)",20,7268631.013354009
4,Rosenbrock,10,0.25,"(0.5, 0.75)",21,6298519.301033575
4,Rosenbrock,10,0.25,"(0.5, 0.75)",22,6003206.38603959
4,Rosenbrock,10,0.25,"(0.5, 0.75)",23,4927652.208844338
4,Rosenbrock,10,0.25,"(0.5, 0.75)",24,5683858.749595065
4,Rosenbrock,10,0.25,"(0.5, 0.75)",25,5612412.869469873
4,Rosenbrock,10,0.25,"(0.5, 0.75)",26,5031210.017277117
4,Rosenbrock,10,0.25,"(0.5, 0.75)",27,5846326.468954413
4,Rosenbrock,10,0.25,"(0.5, 0.75)",28,6461872.120088997
4,Rosenbrock,10,0.25,"(0.5, 0.75)",29,6032330.958715808
4,Rosenbrock,10,0.25,"(0.33, 0.66)",0,6406434.765740104
4,Rosenbrock,10,0.25,"(0.33, 0.66)",1,6133485.810439481
4,Rosenbrock,10,0.25,"(0.33, 0.66)",2,5168684.236304891
4,Rosenbrock,10,0.25,"(0.33, 0.66)",3,5435172.598351241
4,Rosenbrock,10,0.25,"(0.33, 0.66)",4,5166433.25921203
4,Rosenbrock,10,0.25,"(0.33, 0.66)",5,5354622.1673229365
4,Rosenbrock,10,0.25,"(0.33, 0.66)",6,5448124.40845786
4,Rosenbrock,10,0.25,"(0.33, 0.66)",7,6717582.882630447
4,Rosenbrock,10,0.25,"(0.33, 0.66)",8,5775239.448485186
4,Rosenbrock,10,0.25,"(0.33, 0.66)",9,5689478.0447913585
4,Rosenbrock,10,0.25,"(0.33, 0.66)",10,6130311.736977978
4,Rosenbrock,10,0.25,"(0.33, 0.66)",11,5957062.2653903635
4,Rosenbrock,10,0.25,"(0.33, 0.66)",12,5490883.251660332
4,Rosenbrock,10,0.25,"(0.33, 0.66)",13,6086550.801563217
4,Rosenbrock,10,0.25,"(0.33, 0.66)",14,6388725.700022006
4,Rosenbrock,10,0.25,"(0.33, 0.66)",15,6186275.208133518
4,Rosenbrock,10,0.25,"(0.33, 0.66)",16,6265845.24700339
4,Rosenbrock,10,0.25,"(0.33, 0.66)",17,5868957.0078879595
4,Rosenbrock,10,0.25,"(0.33, 0.66)",18,5501499.041328587
4,Rosenbrock,10,0.25,"(0.33, 0.66)",19,6854598.3497993825
4,Rosenbrock,10,0.25,"(0.33, 0.66)",20,6369640.857587019
4,Rosenbrock,10,0.25,"(0.33, 0.66)",21,6935959.120489139
4,Rosenbrock,10,0.25,"(0.33, 0.66)",22,6438252.166513834
4,Rosenbrock,10,0.25,"(0.33, 0.66)",23,6476489.181295376
4,Rosenbrock,10,0.25,"(0.33, 0.66)",24,5816929.730932718
4,Rosenbrock,10,0.25,"(0.33, 0.66)",25,6595007.491136374
4,Rosenbrock,10,0.25,"(0.33, 0.66)",26,6811228.82221349
4,Rosenbrock,10,0.25,"(0.33, 0.66)",27,6834822.422392864
4,Rosenbrock,10,0.25,"(0.33, 0.66)",28,6781615.599914409
4,Rosenbrock,10,0.25,"(0.33, 0.66)",29,5899299.905133429
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",0,6811589.001777982
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",1,6028236.625219004
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",2,5595295.749621083
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",3,6163617.541118894
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",4,6285003.093431819
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",5,6362988.933827502
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",6,6363915.573050144
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",7,5699612.986298535
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",8,6397576.008125832
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",9,5734278.985283618
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",10,6590002.653722046
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",11,6914999.154608335
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",12,5693358.970765702
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",13,6413575.447780534
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",14,6802112.4827303225
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",15,6119112.16209839
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",16,6421516.121826609
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",17,6334302.393695547
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",18,6644014.0568342935
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",19,5219610.083895553
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",20,5796372.610136476
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",21,6341704.987101375
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",22,5944125.448299846
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",23,5966980.283094962
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",24,6399375.486761898
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",25,6918416.934050341
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",26,5849127.83319003
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",27,5393437.15636526
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",28,6182354.867491794
4,Rosenbrock,10,0.25,"(0.25, 0.5, 0.75)",29,6196083.14020224
4,Rosenbrock,10,0.4,"(0.5,)",0,6412737.799769669
4,Rosenbrock,10,0.4,"(0.5,)",1,5787722.339785995
4,Rosenbrock,10,0.4,"(0.5,)",2,5795789.225677964
4,Rosenbrock,10,0.4,"(0.5,)",3,6892140.185810514
4,Rosenbrock,10,0.4,"(0.5,)",4,5707282.139769368
4,Rosenbrock,10,0.4,"(0.5,)",5,6223142.427613802
4,Rosenbrock,10,0.4,"(0.5,)",6,5480465.3186829975
4,Rosenbrock,10,0.4,"(0.5,)",7,5684930.896506949
4,Rosenbrock,10,0.4,"(0.5,)",8,5510837.793273259
4,Rosenbrock,10,0.4,"(0.5,)",9,6351016.055698356
4,Rosenbrock,10,0.4,"(0.5,)",10,4261036.166442152
4,Rosenbrock,10,0.4,"(0.5,)",11,6325248.770343
4,Rosenbrock,10,0.4,"(0.5,)",12,6546388.909239084
4,Rosenbrock,10,0.4,"(0.5,)",13,6347319.727099453
4,Rosenbrock,10,0.4,"(0.5,)",14,5759471.974854783
4,Rosenbrock,10,0.4,"(0.5,)",15,6413585.583476173
4,Rosenbrock,10,0.4,"(0.5,)",16,5845795.271705523
4,Rosenbrock,10,0.4,"(0.5,)",17,5959964.05036351
4,Rosenbrock,10,0.4,"(0.5,)",18,6949094.802670726
4,Rosenbrock,10,0.4,"(0.5,)",19,6839148.4708269425
4,Rosenbrock,10,0.4,"(0.5,)",20,4740971.109322515
4,Rosenbrock,10,0.4,"(0.5,)",21,6763361.969427129
4,Rosenbrock,10,0.4,"(0.5,)",22,6327388.489578068
4,Rosenbrock,10,0.4,"(0.5,)",23,5935860.013522245
4,Rosenbrock,10,0.4,"(0.5,)",24,5682620.765081924
4,Rosenbrock,10,0.4,"(0.5,)",25,5887272.198778988
4,Rosenbrock,10,0.4,"(0.5,)",26,4938042.413664537
4,Rosenbrock,10,0.4,"(0.5,)",27,6482275.356684849
4,Rosenbrock,10,0.4,"(0.5,)",28,6800561.134497929
4,Rosenbrock,10,0.4,"(0.5,)",29,6078295.998941334
4,Rosenbrock,10,0.4,"(0.5, 0.75)",0,5032470.763459582
4,Rosenbrock,10,0.4,"(0.5, 0.75)",1,5886662.138664085
4,Rosenbrock,10,0.4,"(0.5, 0.75)",2,5926109.707922312
4,Rosenbrock,10,0.4,"(0.5, 0.75)",3,5377006.7765232455
4,Rosenbrock,10,0.4,"(0.5, 0.75)",4,5630386.477710954
4,Rosenbrock,10,0.4,"(0.5, 0.75)",5,6903558.66734011
4,Rosenbrock,10,0.4,"(0.5, 0.75)",6,5725040.190254993
4,Rosenbrock,10,0.4,"(0.5, 0.75)",7,5126481.553532268
4,Rosenbrock,10,0.4,"(0.5, 0.75)",8,6025859.3712697625
4,Rosenbrock,10,0.4,"(0.5, 0.75)",9,5880699.91532378
4,Rosenbrock,10,0.4,"(0.5, 0.75)",10,6864425.055347259
4,Rosenbrock,10,0.4,"(0.5, 0.75)",11,5494599.663086456
4,Rosenbrock,10,0.4,"(0.5, 0.75)",12,5685751.014213471
4,Rosenbrock,10,0.4,"(0.5, 0.75)",13,6286024.6598537695
4,Rosenbrock,10,0.4,"(0.5, 0.75)",14,5544714.914978872
4,Rosenbrock,10,0.4,"(0.5, 0.75)",15,6962004.299079921
4,Rosenbrock,10,0.4,"(0.5, 0.75)",16,5860601.843766432
4,Rosenbrock,10,0.4,"(0.5, 0.75)",17,7205415.431439825
4,Rosenbrock,10,0.4,"(0.5, 0.75)",18,6434561.412404291
4,Rosenbrock,10,0.4,"(0.5, 0.75)",19,6405344.9752760315
4,Rosenbrock,10,0.4,"(0.5, 0.75)",20,6186317.470581624
4,Rosenbrock,10,0.4,"(0.5, 0.75)",21,6823287.963617766
4,Rosenbrock,10,0.4,"(0.5, 0.75)",22,5636391.058512686
4,Rosenbrock,10,0.4,"(0.5, 0.75)",23,6416881.7421314465
4,Rosenbrock,10,0.4,"(0.5, 0.75)",24,6074680.891047819
4,Rosenbrock,10,0.4,"(0.5, 0.75)",25,5680409.211709565
4,Rosenbrock,10,0.4,"(0.5, 0.75)",26,7305976.470281573
4,Rosenbrock,10,0.4,"(0.5, 0.75)",27,5888501.804918592
4,Rosenbrock,10,0.4,"(0.5, 0.75)",28,6686979.642673557
4,Rosenbrock,10,0.4,"(0.5, 0.75)",29,5604029.9886786435
4,Rosenbrock,10,0.4,"(0.33, 0.66)",0,6440168.641785067
4,Rosenbrock,10,0.4,"(0.33, 0.66)",1,6185829.448548091
4,Rosenbrock,10,0.4,"(0.33, 0.66)",2,5635828.585521708
4,Rosenbrock,10,0.4,"(0.33, 0.66)",3,6583902.973805507
4,Rosenbrock,10,0.4,"(0.33, 0.66)",4,5606003.147452971
4,Rosenbrock,10,0.4,"(0.33, 0.66)",5,6240141.841059057
4,Rosenbrock,10,0.4,"(0.33, 0.66)",6,5910458.804579134
4,Rosenbrock,10,0.4,"(0.33, 0.66)",7,5191980.763098178
4,Rosenbrock,10,0.4,"(0.33, 0.66)",8,6426657.84690194
4,Rosenbrock,10,0.4,"(0.33, 0.66)",9,6838872.563533666
4,Rosenbrock,10,0.4,"(0.33, 0.66)",10,6641658.430059703
4,Rosenbrock,10,0.4,"(0.33, 0.66)",11,5296922.457952881
4,Rosenbrock,10,0.4,"(0.33, 0.66)",12,5125765.735173563
4,Rosenbrock,10,0.4,"(0.33, 0.66)",13,4913184.908650291
4,Rosenbrock,10,0.4,"(0.33, 0.66)",14,6062264.235540427
4,Rosenbrock,10,0.4,"(0.33, 0.66)",15,6753278.778967066
4,Rosenbrock,10,0.4,"(0.33, 0.66)",16,5651831.3070638105
4,Rosenbrock,10,0.4,"(0.33, 0.66)",17,6204211.760928248
4,Rosenbrock,10,0.4,"(0.33, 0.66)",18,6300752.678694782
4,Rosenbrock,10,0.4,"(0.33, 0.66)",19,5636132.619722251
4,Rosenbrock,10,0.4,"(0.33, 0.66)",20,6104756.242113785
4,Rosenbrock,10,0.4,"(0.33, 0.66)",21,6799533.84691176
4,Rosenbrock,10,0.4,"(0.33, 0.66)",22,5926479.1661745645
4,Rosenbrock,10,0.4,"(0.33, 0.66)",23,6801472.364515554
4,Rosenbrock,10,0.4,"(0.33, 0.66)",24,5259193.82320568
4,Rosenbrock,10,0.4,"(0.33, 0.66)",25,5943096.482295649
4,Rosenbrock,10,0.4,"(0.33, 0.66)",26,5651085.6014284855
4,Rosenbrock,10,0.4,"(0.33, 0.66)",27,5750877.4814486
4,Rosenbrock,10,0.4,"(0.33, 0.66)",28,6765316.005423393
4,Rosenbrock,10,0.4,"(0.33, 0.66)",29,5647999.208120891
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",0,5661003.075339119
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",1,6788655.530261476
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",2,6014459.351187438
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",3,5468549.737892631
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",4,6089373.521671303
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",5,5745309.419805884
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",6,5612203.705203142
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",7,6340205.733746019
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",8,6858552.346575608
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",9,5724689.72496553
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",10,6001249.3573728455
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",11,6859038.35657745
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",12,5709996.492970994
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",13,6454841.7227284275
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",14,6288838.073282515
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",15,6748626.836485377
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",16,6193080.614782825
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",17,5884792.336505737
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",18,6979944.993958953
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",19,5414676.182154956
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",20,5686024.382263877
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",21,5281122.91745832
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",22,5473628.988339425
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",23,4937653.046537915
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",24,4882728.613809267
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",25,6334115.296936685
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",26,6261893.241649362
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",27,6741611.504241653
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",28,6815321.9368421305
4,Rosenbrock,10,0.4,"(0.25, 0.5, 0.75)",29,5301908.371368084
4,Rosenbrock,10,0.5,"(0.5,)",0,6473519.628839589
4,Rosenbrock,10,0.5,"(0.5,)",1,5450083.358825036
4,Rosenbrock,10,0.5,"(0.5,)",2,5679733.165043768
4,Rosenbrock,10,0.5,"(0.5,)",3,6463360.761517024
4,Rosenbrock,10,0.5,"(0.5,)",4,5644673.103834467
4,Rosenbrock,10,0.5,"(0.5,)",5,6800747.769474015
4,Rosenbrock,10,0.5,"(0.5,)",6,5844122.801921392
4,Rosenbrock,10,0.5,"(0.5,)",7,5653731.5867787
4,Rosenbrock,10,0.5,"(0.5,)",8,6380182.585196027
4,Rosenbrock,10,0.5,"(0.5,)",9,5339007.53940395
4,Rosenbrock,10,0.5,"(0.5,)",10,6327523.102321087
4,Rosenbrock,10,0.5,"(0.5,)",11,6232449.742678422
4,Rosenbrock,10,0.5,"(0.5,)",12,5967265.648782482
4,Rosenbrock,10,0.5,"(0.5,)",13,5853689.881993747
4,Rosenbrock,10,0.5,"(0.5,)",14,5955078.001255993
4,Rosenbrock,10,0.5,"(0.5,)",15,6339243.105405199
4,Rosenbrock,10,0.5,"(0.5,)",16,6246885.37994614
4,Rosenbrock,10,0.5,"(0.5,)",17,5931077.167445958
4,Rosenbrock,10,0.5,"(0.5,)",18,5200013.981787481
4,Rosenbrock,10,0.5,"(0.5,)",19,5885905.664744078
4,Rosenbrock,10,0.5,"(0.5,)",20,7211741.079508663
4,Rosenbrock,10,0.5,"(0.5,)",21,5621603.674708
4,Rosenbrock,10,0.5,"(0.5,)",22,6350305.54856026
4,Rosenbrock,10,0.5,"(0.5,)",23,5731064.333249237
4,Rosenbrock,10,0.5,"(0.5,)",24,5685602.482720276
4,Rosenbrock,10,0.5,"(0.5,)",25,6271992.494034618
4,Rosenbrock,10,0.5,"(0.5,)",26,6090414.45115845
4,Rosenbrock,10,0.5,"(0.5,)",27,5719919.963498366
4,Rosenbrock,10,0.5,"(0.5,)",28,5788735.997213031
4,Rosenbrock,10,0.5,"(0.5,)",29,6763736.194367329
4,Rosenbrock,10,0.5,"(0.5, 0.75)",0,6405314.607123053
4,Rosenbrock,10,0.5,"(0.5, 0.75)",1,6391069.990853857
4,Rosenbrock,10,0.5,"(0.5, 0.75)",2,6460087.833014206
4,Rosenbrock,10,0.5,"(0.5, 0.75)",3,7312147.24964693
4,Rosenbrock,10,0.5,"(0.5, 0.75)",4,7070569.7002614755
4,Rosenbrock,10,0.5,"(0.5, 0.75)",5,5640887.031682162
4,Rosenbrock,10,0.5,"(0.5, 0.75)",6,5842372.805180809
4,Rosenbrock,10,0.5,"(0.5, 0.75)",7,5973822.751532005
4,Rosenbrock,10,0.5,"(0.5, 0.75)",8,6332063.38246307
4,Rosenbrock,10,0.5,"(0.5, 0.75)",9,6320487.346519329
4,Rosenbrock,10,0.5,"(0.5, 0.75)",10,4798908.026705097
4,Rosenbrock,10,0.5,"(0.5, 0.75)",11,5611836.973684296
4,Rosenbrock,10,0.5,"(0.5, 0.75)",12,5447081.313070426
4,Rosenbrock,10,0.5,"(0.5, 0.75)",13,6154308.207102827
4,Rosenbrock,10,0.5,"(0.5, 0.75)",14,5641846.23981135
4,Rosenbrock,10,0.5,"(0.5, 0.75)",15,5587173.654935178
4,Rosenbrock,10,0.5,"(0.5, 0.75)",16,6268495.461935552
4,Rosenbrock,10,0.5,"(0.5, 0.75)",17,6765692.078392606
4,Rosenbrock,10,0.5,"(0.5, 0.75)",18,6150486.777332005
4,Rosenbrock,10,0.5,"(0.5, 0.75)",19,6317562.5869503915
4,Rosenbrock,10,0.5,"(0.5, 0.75)",20,5899150.225431348
4,Rosenbrock,10,0.5,"(0.5, 0.75)",21,6070253.594970794
4,Rosenbrock,10,0.5,"(0.5, 0.75)",22,6738830.907676373
4,Rosenbrock,10,0.5,"(0.5, 0.75)",23,6940465.241947565
4,Rosenbrock,10,0.5,"(0.5, 0.75)",24,4922944.610443621
4,Rosenbrock,10,0.5,"(0.5, 0.75)",25,6315338.514268692
4,Rosenbrock,10,0.5,"(0.5, 0.75)",26,6736814.922695366
4,Rosenbrock,10,0.5,"(0.5, 0.75)",27,5730805.80888762
4,Rosenbrock,10,0.5,"(0.5, 0.75)",28,5559394.500830995
4,Rosenbrock,10,0.5,"(0.5, 0.75)",29,5789202.307776764
4,Rosenbrock,10,0.5,"(0.33, 0.66)",0,6812416.496369801
4,Rosenbrock,10,0.5,"(0.33, 0.66)",1,5930843.825268369
4,Rosenbrock,10,0.5,"(0.33, 0.66)",2,5631472.358698825
4,Rosenbrock,10,0.5,"(0.33, 0.66)",3,5103548.551446173
4,Rosenbrock,10,0.5,"(0.33, 0.66)",4,6370637.877170373
4,Rosenbrock,10,0.5,"(0.33, 0.66)",5,6155023.197293864
4,Rosenbrock,10,0.5,"(0.33, 0.66)",6,6137516.345610992
4,Rosenbrock,10,0.5,"(0.33, 0.66)",7,6476116.65077858
4,Rosenbrock,10,0.5,"(0.33, 0.66)",8,5527871.595580857
4,Rosenbrock,10,0.5,"(0.33, 0.66)",9,6041615.074600477
4,Rosenbrock,10,0.5,"(0.33, 0.66)",10,6017218.960641341
4,Rosenbrock,10,0.5,"(0.33, 0.66)",11,5670769.46857177
4,Rosenbrock,10,0.5,"(0.33, 0.66)",12,6143353.618569783
4,Rosenbrock,10,0.5,"(0.33, 0.66)",13,5703223.338883487
4,Rosenbrock,10,0.5,"(0.33, 0.66)",14,6791359.98987315
4,Rosenbrock,10,0.5,"(0.33, 0.66)",15,6782018.095743424
4,Rosenbrock,10,0.5,"(0.33, 0.66)",16,4923181.938884258
4,Rosenbrock,10,0.5,"(0.33, 0.66)",17,5450055.060557772
4,Rosenbrock,10,0.5,"(0.33, 0.66)",18,6410270.299200405
4,Rosenbrock,10,0.5,"(0.33, 0.66)",19,5921892.452420063
4,Rosenbrock,10,0.5,"(0.33, 0.66)",20,6351209.957664131
4,Rosenbrock,10,0.5,"(0.33, 0.66)",21,6360512.426030947
4,Rosenbrock,10,0.5,"(0.33, 0.66)",22,5616475.677155073
4,Rosenbrock,10,0.5,"(0.33, 0.66)",23,5887673.9463938875
4,Rosenbrock,10,0.5,"(0.33, 0.66)",24,6203973.204769018
4,Rosenbrock,10,0.5,"(0.33, 0.66)",25,5930064.709320255
4,Rosenbrock,10,0.5,"(0.33, 0.66)",26,5690196.645185808
4,Rosenbrock,10,0.5,"(0.33, 0.66)",27,6117379.82512293
4,Rosenbrock,10,0.5,"(0.33, 0.66)",28,6874642.410463305
4,Rosenbrock,10,0.5,"(0.33, 0.66)",29,6938664.978440969
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",0,6264288.381804928
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",1,4651834.10884693
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",2,6829576.336138887
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",3,6868371.539344711
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",4,6373559.013048784
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",5,6386616.737758973
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",6,5562146.093362512
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",7,5130625.382809681
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",8,6403433.023337344
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",9,6579348.287378115
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",10,5989940.952446192
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",11,6064681.744025952
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",12,6086566.156880509
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",13,5539684.489571699
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",14,5732966.292246183
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",15,6835972.602060437
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",16,6528385.991198686
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",17,5890211.8610572
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",18,5929998.852949573
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",19,5985758.1423082845
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",20,5901404.389610447
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",21,6215784.2647151295
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",22,6299858.107928733
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",23,5765865.091571423
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",24,6121438.282131659
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",25,6383896.921327239
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",26,6129553.816905198
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",27,5643950.466209973
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",28,6322716.157209045
4,Rosenbrock,10,0.5,"(0.25, 0.5, 0.75)",29,4963811.820278972
